session_id,customer_id,session_date,session_hour,device,browser,traffic_source,landing_page,pages_viewed,time_on_site_seconds,bounced,converted
S1002540,,2024-02-12,11,Mobile,Chrome,Organic Search,/sale,1,72,True,False
S1002541,,2024-08-07,3,Desktop,Chrome,Direct,/new-arrivals,1,28,True,False
S1002542,16086,2024-05-07,9,Mobile,Chrome,Paid Search,/products,1,57,True,False
S1002543,15613,2024-04-10,18,Desktop,Chrome,Email,/new-arrivals,1,105,True,False
S1002544,19812,2024-03-16,23,Mobile,Chrome,Organic Search,/sale,1,105,True,False
S1002545,,2024-08-06,12,Tablet,Firefox,Paid Search,/products,1,31,True,False
S1002546,13141,2024-01-14,16,Mobile,Chrome,Paid Search,/category,1,111,True,False
S1002547,,2024-10-05,11,Mobile,Chrome,Paid Search,/new-arrivals,1,60,True,False
S1002548,,2024-08-22,16,Mobile,Chrome,Organic Search,/new-arrivals,1,65,True,False
S1002549,19601,2024-08-28,13,Tablet,Firefox,Direct,/category,2,190,False,False
S1002550,18066,2024-10-22,2,Mobile,Chrome,Paid Search,/,1,54,True,False
S1002551,14716,2024-04-30,20,Tablet,Chrome,Organic Search,/products,1,95,True,False
S1002552,,2024-08-06,5,Desktop,Chrome,Direct,/new-arrivals,1,75,True,False
S1002553,17157,2024-07-24,15,Mobile,Chrome,Direct,/category,1,54,True,False
S1002554,,2024-09-22,20,Tablet,Chrome,Organic Search,/category,1,111,True,False
S1002555,,2024-08-05,23,Desktop,Chrome,Social,/category,1,80,True,False
S1002556,14982,2024-08-24,11,Mobile,Chrome,Direct,/products,1,101,True,False
S1002557,13163,2024-07-28,20,Mobile,Safari,Paid Search,/sale,1,108,True,False
S1002558,15504,2024-06-15,21,Desktop,Chrome,Organic Search,/products,1,72,True,False
S1002559,11612,2024-09-12,6,Mobile,Chrome,Referral,/new-arrivals,3,177,False,False
S1002560,10675,2024-09-13,17,Mobile,Chrome,Paid Search,/,1,46,True,False
S1002561,19864,2024-02-12,9,Desktop,Chrome,Direct,/,1,93,True,False
S1002562,13874,2024-10-20,7,Desktop,Chrome,Paid Search,/new-arrivals,1,111,True,False
S1002563,,2024-05-24,1,Mobile,Chrome,Organic Search,/products,1,101,True,False
S1002564,,2024-09-21,18,Mobile,Firefox,Organic Search,/products,1,66,True,False
S1002565,,2024-06-03,21,Desktop,Chrome,Organic Search,/,2,173,False,False
S1002566,19966,2024-04-01,7,Mobile,Chrome,Paid Search,/sale,2,120,False,False
S1002567,,2024-07-06,16,Desktop,Firefox,Email,/new-arrivals,1,64,True,False
S1002568,,2024-02-05,21,Mobile,Safari,Direct,/,1,68,True,False
S1002569,15913,2024-07-05,13,Mobile,Firefox,Paid Search,/,1,28,True,False
S1002570,10136,2024-01-09,21,Mobile,Chrome,Direct,/category,1,111,True,False
S1002571,,2024-02-21,11,Mobile,Safari,Paid Search,/sale,3,90,False,False
S1002572,,2024-09-23,9,Mobile,Chrome,Organic Search,/new-arrivals,1,23,True,False
S1002573,12793,2024-07-25,6,Mobile,Edge,Social,/,1,47,True,False
S1002574,18224,2024-08-14,10,Mobile,Chrome,Paid Search,/products,1,53,True,False
S1002575,,2024-08-16,18,Desktop,Chrome,Organic Search,/sale,1,40,True,False
S1002576,16495,2024-06-08,3,Mobile,Chrome,Referral,/category,1,112,True,False
S1002577,13353,2024-02-17,17,Mobile,Chrome,Paid Search,/products,1,22,True,False
S1002578,,2024-02-13,14,Desktop,Chrome,Direct,/,1,39,True,False
S1002579,11356,2024-09-30,15,Mobile,Chrome,Direct,/category,2,85,False,False
S1002580,18240,2024-06-24,5,Desktop,Chrome,Direct,/sale,1,21,True,False
S1002581,18201,2024-09-03,10,Mobile,Chrome,Paid Search,/products,1,63,True,False
S1002582,,2024-02-04,5,Mobile,Chrome,Referral,/new-arrivals,2,214,False,False
S1002583,,2024-03-25,13,Desktop,Firefox,Social,/,1,86,True,False
S1002584,14950,2024-06-20,15,Mobile,Chrome,Direct,/new-arrivals,1,25,True,False
S1002585,14734,2024-09-08,21,Tablet,Chrome,Email,/,1,78,True,False
S1002586,13171,2024-10-15,11,Desktop,Firefox,Social,/products,1,83,True,False
S1002587,10148,2024-06-01,16,Desktop,Safari,Direct,/new-arrivals,1,43,True,False
S1002588,18441,2024-10-05,16,Desktop,Chrome,Paid Search,/new-arrivals,2,174,False,False
S1002589,18663,2024-10-13,21,Tablet,Safari,Organic Search,/products,2,137,False,False
S1002590,14739,2024-08-29,11,Mobile,Safari,Paid Search,/sale,2,58,False,False
S1002591,,2024-03-16,19,Desktop,Chrome,Direct,/,1,50,True,False
S1002592,14720,2024-06-17,13,Mobile,Chrome,Organic Search,/,1,105,True,False
S1002593,11084,2024-06-10,12,Desktop,Safari,Organic Search,/sale,1,59,True,False
S1002594,,2024-05-23,22,Mobile,Firefox,Referral,/category,2,72,False,False
S1002595,17606,2024-04-28,8,Desktop,Chrome,Organic Search,/category,1,118,True,False
S1002596,11466,2024-01-01,7,Mobile,Chrome,Paid Search,/products,1,84,True,False
S1002597,,2024-08-01,11,Mobile,Chrome,Paid Search,/sale,1,107,True,False
S1002598,10986,2024-01-30,20,Mobile,Chrome,Paid Search,/products,1,34,True,False
S1002599,,2024-08-27,8,Mobile,Edge,Organic Search,/sale,1,88,True,False
S1002600,16688,2024-09-06,10,Desktop,Safari,Organic Search,/sale,1,87,True,False
S1002601,,2024-09-29,8,Desktop,Safari,Direct,/sale,1,80,True,False
S1002602,,2024-04-10,17,Desktop,Chrome,Organic Search,/products,1,22,True,False
S1002603,,2024-09-25,7,Desktop,Safari,Direct,/sale,1,26,True,False
S1002604,,2024-10-05,3,Mobile,Chrome,Paid Search,/category,1,83,True,False
S1002605,,2024-07-04,17,Mobile,Safari,Paid Search,/products,1,74,True,False
S1002606,12827,2024-09-09,15,Mobile,Chrome,Organic Search,/sale,1,71,True,False
S1002607,,2024-02-17,8,Mobile,Chrome,Organic Search,/category,2,199,False,False
S1002608,,2024-06-19,11,Mobile,Chrome,Paid Search,/new-arrivals,1,21,True,False
S1002609,15107,2024-09-02,15,Mobile,Edge,Social,/products,1,55,True,False
S1002610,19392,2024-10-21,14,Mobile,Other,Referral,/category,1,73,True,False
S1002611,18427,2024-10-30,13,Mobile,Chrome,Paid Search,/new-arrivals,1,49,True,False
S1002612,,2024-09-27,11,Desktop,Safari,Direct,/new-arrivals,1,119,True,False
S1002613,15446,2024-03-04,7,Mobile,Chrome,Email,/,2,47,False,False
S1002614,11959,2024-06-01,10,Mobile,Firefox,Direct,/sale,1,45,True,True
S1002615,13793,2024-06-20,10,Tablet,Safari,Paid Search,/products,1,55,True,False
S1002616,,2024-04-29,19,Mobile,Chrome,Organic Search,/new-arrivals,1,99,True,False
S1002617,,2024-06-21,16,Tablet,Chrome,Organic Search,/new-arrivals,1,91,True,False
S1002618,19874,2024-06-03,5,Mobile,Chrome,Social,/products,4,177,False,False
S1002619,11515,2024-01-06,7,Desktop,Edge,Organic Search,/category,2,72,False,False
S1002620,,2024-02-29,10,Tablet,Chrome,Organic Search,/category,1,36,True,False
S1002621,16969,2024-10-27,15,Desktop,Safari,Organic Search,/sale,1,28,True,False
S1002622,16944,2024-02-08,23,Tablet,Edge,Referral,/category,4,146,False,False
S1002623,14566,2024-07-19,19,Desktop,Safari,Organic Search,/category,3,194,False,False
S1002624,11945,2024-08-19,12,Mobile,Chrome,Direct,/new-arrivals,1,26,True,False
S1002625,10779,2024-02-23,21,Tablet,Chrome,Organic Search,/new-arrivals,1,62,True,False
S1002626,11777,2024-03-09,11,Desktop,Safari,Social,/category,1,50,True,False
S1002627,,2024-04-11,3,Mobile,Chrome,Organic Search,/sale,1,97,True,False
S1002628,,2024-05-08,18,Tablet,Chrome,Paid Search,/sale,2,88,False,False
S1002629,,2024-09-06,12,Mobile,Chrome,Email,/products,1,48,True,False
S1002630,,2024-07-31,12,Desktop,Chrome,Direct,/,1,32,True,False
S1002631,19686,2024-05-27,19,Mobile,Chrome,Direct,/category,2,99,False,False
S1002632,,2024-09-05,9,Mobile,Chrome,Direct,/category,1,82,True,False
S1002633,,2024-03-15,9,Desktop,Chrome,Direct,/sale,1,20,True,False
S1002634,16560,2024-02-24,9,Mobile,Chrome,Social,/products,1,31,True,False
S1002635,14930,2024-04-03,19,Mobile,Chrome,Paid Search,/products,1,57,True,False
S1002636,16477,2024-04-22,11,Desktop,Chrome,Paid Search,/category,1,92,True,False
S1002637,15096,2024-01-27,15,Mobile,Chrome,Email,/products,1,119,True,False
S1002638,13281,2024-04-10,5,Desktop,Chrome,Direct,/category,1,54,True,False
S1002639,14220,2024-03-07,9,Desktop,Chrome,Organic Search,/sale,2,134,False,False
S1002640,10408,2024-07-22,9,Tablet,Chrome,Social,/,1,93,True,False
S1002641,18879,2024-05-05,6,Desktop,Chrome,Social,/products,1,78,True,False
S1002642,,2024-05-21,13,Desktop,Chrome,Email,/,1,49,True,False
S1002643,,2024-07-01,10,Mobile,Chrome,Social,/new-arrivals,1,25,True,False
S1002644,13645,2024-06-18,10,Desktop,Firefox,Paid Search,/sale,1,84,True,False
S1002645,11349,2024-02-20,10,Mobile,Safari,Paid Search,/,1,60,True,False
S1002646,,2024-10-14,23,Desktop,Chrome,Organic Search,/products,1,102,True,False
S1002647,,2024-09-07,17,Desktop,Chrome,Paid Search,/category,1,72,True,False
S1002648,16975,2024-06-01,18,Mobile,Chrome,Organic Search,/products,1,119,True,False
S1002649,15130,2024-08-12,7,Mobile,Chrome,Paid Search,/,1,64,True,False
S1002650,14522,2024-06-16,21,Mobile,Edge,Direct,/products,1,50,True,False
S1002651,10316,2024-05-28,13,Mobile,Safari,Social,/products,1,91,True,False
S1002652,13017,2024-01-29,9,Mobile,Chrome,Paid Search,/category,1,91,True,False
S1002653,10576,2024-04-02,18,Desktop,Other,Direct,/category,1,119,True,False
S1002654,16932,2024-02-27,7,Mobile,Safari,Email,/products,1,46,True,False
S1002655,17301,2024-02-16,20,Mobile,Safari,Direct,/new-arrivals,1,78,True,False
S1002656,14684,2024-07-22,21,Desktop,Other,Social,/sale,2,120,False,False
S1002657,,2024-03-24,20,Tablet,Chrome,Direct,/new-arrivals,1,46,True,False
S1002658,18148,2024-08-01,4,Mobile,Safari,Organic Search,/products,1,53,True,False
S1002659,,2024-06-21,9,Mobile,Chrome,Direct,/category,1,104,True,False
S1002660,14410,2024-06-07,15,Mobile,Chrome,Social,/products,2,74,False,False
S1002661,,2024-06-09,20,Mobile,Firefox,Organic Search,/category,1,79,True,False
S1002662,,2024-03-21,13,Desktop,Chrome,Organic Search,/sale,1,78,True,False
S1002663,,2024-07-30,4,Mobile,Safari,Direct,/,1,41,True,False
S1002664,,2024-01-04,13,Desktop,Chrome,Direct,/sale,1,32,True,False
S1002665,15013,2024-07-11,11,Mobile,Chrome,Organic Search,/products,1,104,True,False
S1002666,16439,2024-03-15,11,Desktop,Chrome,Email,/products,1,32,True,False
S1002667,,2024-08-11,10,Mobile,Firefox,Direct,/,1,68,True,False
S1002668,,2024-08-13,5,Desktop,Chrome,Direct,/sale,2,139,False,False
S1002669,16136,2024-10-28,11,Mobile,Chrome,Paid Search,/,1,46,True,False
S1002670,16456,2024-07-25,13,Mobile,Edge,Direct,/new-arrivals,1,75,True,False
S1002671,14072,2024-02-04,20,Mobile,Firefox,Direct,/sale,1,64,True,False
S1002672,,2024-04-21,9,Mobile,Chrome,Email,/products,1,83,True,False
S1002673,12695,2024-02-21,10,Mobile,Chrome,Email,/sale,1,90,True,False
S1002674,12352,2024-04-10,15,Mobile,Chrome,Organic Search,/category,1,53,True,False
S1002675,14410,2024-07-12,9,Mobile,Chrome,Organic Search,/,1,74,True,False
S1002676,18901,2024-08-19,19,Desktop,Chrome,Direct,/category,1,78,True,False
S1002677,17734,2024-08-20,9,Mobile,Chrome,Organic Search,/products,2,85,False,False
S1002678,18535,2024-06-14,22,Tablet,Chrome,Paid Search,/,1,22,True,False
S1002679,15068,2024-05-24,18,Mobile,Chrome,Direct,/,1,119,True,False
S1002680,17236,2024-02-03,9,Mobile,Chrome,Social,/products,1,43,True,False
S1002681,,2024-02-23,17,Desktop,Safari,Email,/new-arrivals,1,72,True,False
S1002682,11256,2024-07-30,12,Desktop,Safari,Paid Search,/new-arrivals,1,77,True,False
S1002683,15757,2024-10-17,7,Tablet,Chrome,Direct,/sale,1,30,True,False
S1002684,17662,2024-04-16,12,Desktop,Chrome,Organic Search,/sale,4,371,False,False
S1002685,,2024-02-24,12,Mobile,Safari,Social,/new-arrivals,2,69,False,False
S1002686,,2024-04-28,15,Tablet,Chrome,Paid Search,/new-arrivals,1,63,True,False
S1002687,11733,2024-07-23,7,Desktop,Chrome,Organic Search,/products,1,45,True,False
S1002688,13767,2024-04-12,14,Mobile,Edge,Organic Search,/new-arrivals,1,45,True,False
S1002689,15742,2024-08-15,10,Tablet,Chrome,Direct,/new-arrivals,1,70,True,False
S1002690,,2024-04-04,17,Mobile,Chrome,Organic Search,/products,1,51,True,False
S1002691,,2024-08-24,2,Mobile,Edge,Paid Search,/,1,70,True,False
S1002692,19453,2024-03-31,23,Mobile,Safari,Direct,/,1,53,True,False
S1002693,,2024-06-02,16,Tablet,Chrome,Organic Search,/products,1,63,True,False
S1002694,13428,2024-01-18,8,Mobile,Chrome,Social,/new-arrivals,2,98,False,False
S1002695,,2024-08-20,22,Tablet,Firefox,Email,/products,1,82,True,False
S1002696,,2024-05-31,5,Tablet,Safari,Social,/sale,3,353,False,False
S1002697,,2024-05-13,12,Mobile,Firefox,Organic Search,/,1,93,True,False
S1002698,,2024-04-24,10,Tablet,Chrome,Organic Search,/,1,40,True,False
S1002699,14035,2024-01-18,12,Mobile,Other,Organic Search,/,1,31,True,False
S1002700,10026,2024-08-04,12,Mobile,Chrome,Organic Search,/products,1,26,True,False
S1002701,18010,2024-02-04,11,Mobile,Chrome,Organic Search,/,2,203,False,False
S1002702,11558,2024-02-06,5,Mobile,Chrome,Referral,/category,1,82,True,False
S1002703,14252,2024-08-09,8,Mobile,Chrome,Social,/,1,105,True,False
S1002704,18304,2024-08-15,10,Mobile,Chrome,Direct,/category,1,21,True,False
S1002705,,2024-01-17,20,Mobile,Chrome,Organic Search,/,1,37,True,False
S1002706,19381,2024-06-10,3,Desktop,Firefox,Social,/products,1,43,True,False
S1002707,17733,2024-07-16,11,Mobile,Edge,Direct,/category,2,111,False,False
S1002708,14957,2024-02-21,19,Desktop,Safari,Paid Search,/category,1,84,True,False
S1002709,,2024-03-05,14,Mobile,Chrome,Direct,/,2,83,False,False
S1002710,19838,2024-05-31,12,Mobile,Other,Organic Search,/products,1,32,True,False
S1002711,,2024-02-17,13,Mobile,Chrome,Referral,/new-arrivals,1,69,True,False
S1002712,16175,2024-05-23,16,Desktop,Chrome,Direct,/sale,1,83,True,False
S1002713,13727,2024-10-15,6,Desktop,Edge,Organic Search,/sale,3,286,False,False
S1002714,13692,2024-10-06,1,Mobile,Chrome,Organic Search,/products,4,477,False,False
S1002715,15350,2024-09-25,21,Tablet,Chrome,Direct,/category,1,38,True,False
S1002716,,2024-04-14,12,Desktop,Chrome,Organic Search,/,1,56,True,False
S1002717,17641,2024-03-29,13,Desktop,Firefox,Organic Search,/new-arrivals,1,61,True,False
S1002718,13379,2024-07-05,16,Mobile,Firefox,Organic Search,/category,1,59,True,False
S1002719,,2024-07-26,16,Mobile,Chrome,Direct,/new-arrivals,1,108,True,False
S1002720,,2024-02-21,20,Mobile,Safari,Direct,/sale,1,118,True,False
S1002721,,2024-07-08,12,Tablet,Chrome,Organic Search,/new-arrivals,1,109,True,False
S1002722,15269,2024-10-24,14,Tablet,Safari,Social,/sale,1,117,True,False
S1002723,12836,2024-06-26,7,Mobile,Safari,Paid Search,/new-arrivals,2,78,False,False
S1002724,,2024-05-22,15,Desktop,Chrome,Direct,/category,1,91,True,False
S1002725,18053,2024-09-13,7,Mobile,Chrome,Paid Search,/category,1,54,True,False
S1002726,,2024-04-22,9,Desktop,Safari,Direct,/new-arrivals,1,97,True,False
S1002727,17635,2024-02-27,14,Mobile,Safari,Social,/category,2,136,False,False
S1002728,15587,2024-09-05,23,Mobile,Edge,Social,/products,1,33,True,False
S1002729,14528,2024-03-20,6,Desktop,Firefox,Paid Search,/category,1,40,True,False
S1002730,15972,2024-08-21,18,Mobile,Edge,Social,/,1,49,True,False
S1002731,17074,2024-05-24,19,Desktop,Firefox,Paid Search,/products,4,186,False,False
S1002732,19242,2024-01-12,4,Tablet,Chrome,Direct,/category,1,71,True,False
S1002733,,2024-01-07,20,Mobile,Safari,Referral,/new-arrivals,1,27,True,False
S1002734,,2024-09-23,9,Desktop,Chrome,Direct,/,1,50,True,False
S1002735,,2024-02-18,19,Mobile,Chrome,Social,/new-arrivals,1,77,True,False
S1002736,11807,2024-06-28,7,Mobile,Firefox,Email,/,1,97,True,False
S1002737,15411,2024-06-15,6,Mobile,Chrome,Paid Search,/new-arrivals,1,49,True,False
S1002738,13941,2024-09-13,17,Mobile,Chrome,Organic Search,/category,1,26,True,False
S1002739,18642,2024-08-30,13,Mobile,Chrome,Paid Search,/category,1,78,True,False
S1002740,,2024-06-13,9,Tablet,Chrome,Paid Search,/new-arrivals,1,111,True,False
S1002741,,2024-05-11,9,Tablet,Safari,Organic Search,/sale,1,30,True,False
S1002742,16819,2024-08-14,7,Desktop,Safari,Organic Search,/products,1,86,True,False
S1002743,17936,2024-09-23,8,Desktop,Safari,Direct,/products,1,78,True,False
S1002744,18228,2024-09-19,22,Desktop,Chrome,Email,/,1,85,True,False
S1002745,10902,2024-04-22,3,Desktop,Other,Organic Search,/,1,112,True,False
S1002746,17838,2024-06-13,10,Mobile,Chrome,Email,/products,1,95,True,False
S1002747,,2024-03-06,15,Mobile,Chrome,Organic Search,/sale,1,47,True,False
S1002748,14675,2024-02-15,17,Mobile,Chrome,Direct,/sale,1,63,True,False
S1002749,,2024-04-14,16,Mobile,Safari,Organic Search,/category,1,118,True,False
S1002750,11535,2024-08-17,7,Desktop,Safari,Paid Search,/products,1,49,True,False
S1002751,12159,2024-05-02,9,Mobile,Safari,Organic Search,/new-arrivals,2,181,False,False
S1002752,13151,2024-07-23,14,Desktop,Chrome,Organic Search,/products,1,63,True,False
S1002753,11075,2024-07-14,16,Desktop,Chrome,Organic Search,/,1,57,True,False
S1002754,,2024-05-04,10,Mobile,Firefox,Social,/new-arrivals,2,76,False,False
S1002755,,2024-05-23,13,Mobile,Chrome,Organic Search,/sale,2,219,False,False
S1002756,,2024-07-10,20,Desktop,Edge,Organic Search,/,1,21,True,False
S1002757,14877,2024-04-14,17,Mobile,Chrome,Direct,/category,1,114,True,False
S1002758,18730,2024-02-27,8,Desktop,Chrome,Paid Search,/category,2,184,False,False
S1002759,16630,2024-07-15,20,Mobile,Edge,Social,/,1,34,True,False
S1002760,,2024-06-21,10,Desktop,Safari,Direct,/sale,1,109,True,False
S1002761,,2024-06-11,6,Desktop,Firefox,Paid Search,/,1,108,True,False
S1002762,,2024-05-21,5,Mobile,Firefox,Email,/category,1,82,True,False
S1002763,14929,2024-07-04,11,Mobile,Chrome,Direct,/products,1,49,True,False
S1002764,18075,2024-08-02,9,Desktop,Safari,Direct,/category,1,116,True,False
S1002765,19477,2024-09-30,15,Mobile,Safari,Organic Search,/,3,125,False,False
S1002766,,2024-02-18,5,Desktop,Chrome,Paid Search,/sale,2,182,False,False
S1002767,15373,2024-05-20,13,Mobile,Chrome,Social,/category,1,33,True,False
S1002768,,2024-08-01,19,Tablet,Chrome,Email,/new-arrivals,1,21,True,False
S1002769,16331,2024-09-22,14,Mobile,Chrome,Social,/sale,1,89,True,False
S1002770,15628,2024-02-13,18,Desktop,Chrome,Email,/products,2,120,False,False
S1002771,,2024-08-22,9,Mobile,Edge,Paid Search,/products,1,26,True,False
S1002772,12133,2024-01-10,10,Tablet,Chrome,Direct,/,1,42,True,False
S1002773,13953,2024-05-31,15,Mobile,Chrome,Social,/sale,1,70,True,False
S1002774,,2024-05-17,17,Mobile,Other,Direct,/,1,102,True,False
S1002775,14969,2024-07-08,11,Mobile,Safari,Social,/sale,2,156,False,False
S1002776,14613,2024-07-24,7,Mobile,Safari,Referral,/new-arrivals,2,90,False,False
S1002777,11659,2024-10-09,14,Desktop,Safari,Direct,/,1,85,True,False
S1002778,16653,2024-05-05,9,Mobile,Chrome,Social,/,2,176,False,False
S1002779,,2024-07-10,17,Mobile,Safari,Direct,/category,1,75,True,False
S1002780,,2024-04-22,20,Tablet,Edge,Email,/,1,110,True,False
S1002781,11974,2024-05-29,8,Desktop,Firefox,Paid Search,/products,1,81,True,False
S1002782,,2024-01-08,9,Tablet,Chrome,Paid Search,/category,1,80,True,False
S1002783,,2024-05-29,13,Mobile,Safari,Direct,/category,5,200,False,False
S1002784,17317,2024-09-28,16,Desktop,Firefox,Referral,/new-arrivals,1,69,True,False
S1002785,,2024-02-21,14,Mobile,Chrome,Paid Search,/new-arrivals,2,205,False,False
S1002786,,2024-04-27,21,Mobile,Safari,Organic Search,/,1,40,True,False
S1002787,,2024-04-25,19,Mobile,Edge,Social,/sale,1,76,True,False
S1002788,,2024-09-24,8,Mobile,Other,Referral,/sale,1,41,True,False
S1002789,,2024-10-31,11,Tablet,Safari,Organic Search,/,1,78,True,False
S1002790,17330,2024-06-09,14,Mobile,Safari,Organic Search,/category,2,235,False,False
S1002791,19253,2024-02-21,19,Mobile,Other,Referral,/products,1,106,True,False
S1002792,,2024-03-09,9,Desktop,Chrome,Direct,/sale,2,49,False,False
S1002793,11924,2024-08-30,17,Desktop,Chrome,Paid Search,/category,1,42,True,False
S1002794,12869,2024-03-22,20,Mobile,Chrome,Organic Search,/products,2,142,False,False
S1002795,,2024-08-24,17,Mobile,Safari,Organic Search,/products,2,133,False,False
