ticket_id,customer_id,created_date,category,priority,status,resolved_date,resolution_hours,satisfaction_score,agent_id
TKT100828,12280,2024-02-18 00:00:00,Order Issue,Medium,Open,,,,AGT009
TKT100829,11599,2024-07-24 00:00:00,Product Query,Low,In Progress,,,,AGT014
TKT100830,15664,2024-10-01 00:00:00,Returns,Medium,Resolved,2024-10-03 18:00:00,66,,AGT013
TKT100831,10273,2024-10-13 00:00:00,Returns,Medium,Closed,2024-10-14 03:00:00,27,2,AGT004
TKT100832,15103,2024-08-22 00:00:00,Shipping,High,Closed,2024-08-22 09:00:00,9,1,AGT015
TKT100833,14097,2024-03-26 00:00:00,Shipping,Low,In Progress,,,,AGT006
TKT100834,15502,2024-04-09 00:00:00,Returns,Medium,In Progress,,,,AGT007
TKT100835,16855,2024-02-26 00:00:00,Product Query,Medium,In Progress,,,,AGT009
TKT100836,14227,2024-01-08 00:00:00,Payment,Medium,Resolved,2024-01-09 07:00:00,31,,AGT003
TKT100837,10906,2024-03-23 00:00:00,Order Issue,Medium,In Progress,,,,AGT006
TKT100838,17414,2024-01-02 00:00:00,Order Issue,Medium,Closed,2024-01-02 13:00:00,13,1,AGT018
TKT100839,16753,2024-02-20 00:00:00,Product Query,Low,Closed,2024-02-24 16:00:00,112,4,AGT009
TKT100840,14009,2024-06-28 00:00:00,Returns,High,In Progress,,,,AGT004
TKT100841,14330,2024-07-25 00:00:00,Technical,Low,Resolved,2024-07-26 13:00:00,37,,AGT011
TKT100842,13682,2024-09-10 00:00:00,Shipping,High,Closed,2024-09-10 12:00:00,12,5,AGT006
TKT100843,10595,2024-04-17 00:00:00,Other,Medium,Closed,2024-04-18 11:00:00,35,4,AGT014
TKT100844,10998,2024-09-20 00:00:00,Order Issue,Medium,In Progress,,,,AGT003
TKT100845,15424,2024-02-24 00:00:00,Returns,High,Resolved,2024-02-24 04:00:00,4,,AGT004
TKT100846,19592,2024-06-21 00:00:00,Payment,Low,Resolved,2024-06-24 15:00:00,87,,AGT005
TKT100847,15630,2024-05-17 00:00:00,Order Issue,Low,Closed,2024-05-22 00:00:00,120,4,AGT010
TKT100848,14105,2024-05-29 00:00:00,Shipping,Medium,Resolved,2024-05-30 11:00:00,35,,AGT005
TKT100849,14472,2024-01-05 00:00:00,Payment,Low,Closed,2024-01-06 15:00:00,39,5,AGT010
TKT100850,18306,2024-04-17 00:00:00,Shipping,Medium,Closed,2024-04-17 12:00:00,12,4,AGT004
TKT100851,13608,2024-10-26 00:00:00,Order Issue,Low,Resolved,2024-10-27 03:00:00,27,,AGT010
TKT100852,15684,2024-09-01 00:00:00,Shipping,Medium,Closed,2024-09-03 11:00:00,59,1,AGT016
TKT100853,12397,2024-07-23 00:00:00,Order Issue,Medium,Closed,2024-07-24 03:00:00,27,3,AGT004
TKT100854,10571,2024-05-25 00:00:00,Returns,Low,Closed,2024-05-29 11:00:00,107,1,AGT003
TKT100855,10204,2024-10-16 00:00:00,Technical,Medium,Resolved,2024-10-17 12:00:00,36,,AGT003
TKT100856,18296,2024-10-16 00:00:00,Product Query,Low,Resolved,2024-10-19 11:00:00,83,,AGT016
TKT100857,10777,2024-03-23 00:00:00,Product Query,Medium,In Progress,,,,AGT009
TKT100858,12815,2024-06-22 00:00:00,Returns,Medium,Resolved,2024-06-24 14:00:00,62,,AGT006
TKT100859,10814,2024-01-07 00:00:00,Technical,Urgent,Closed,2024-01-07 05:00:00,5,3,AGT016
TKT100860,19623,2024-06-22 00:00:00,Product Query,High,Closed,2024-06-22 16:00:00,16,3,AGT014
TKT100861,12139,2024-02-25 00:00:00,Product Query,High,In Progress,,,,AGT013
TKT100862,12199,2024-05-12 00:00:00,Payment,Low,Resolved,2024-05-13 14:00:00,38,,AGT007
TKT100863,16563,2024-03-31 00:00:00,Product Query,Medium,Resolved,2024-04-02 11:00:00,59,,AGT009
TKT100864,12945,2024-02-04 00:00:00,Returns,Low,Open,,,,AGT011
TKT100865,15891,2024-04-13 00:00:00,Shipping,Low,Closed,2024-04-16 02:00:00,74,5,AGT004
TKT100866,19321,2024-08-09 00:00:00,Order Issue,Medium,Closed,2024-08-11 20:00:00,68,2,AGT006
TKT100867,18202,2024-10-08 00:00:00,Payment,High,Closed,2024-10-08 10:00:00,10,2,AGT017
TKT100868,17267,2024-01-14 00:00:00,Order Issue,Medium,Open,,,,AGT004
TKT100869,19070,2024-04-21 00:00:00,Order Issue,Medium,Open,,,,AGT017
TKT100870,14441,2024-01-04 00:00:00,Product Query,Medium,Closed,2024-01-06 06:00:00,54,2,AGT017
TKT100871,18795,2024-08-02 00:00:00,Product Query,Medium,Open,,,,AGT009
TKT100872,12241,2024-03-16 00:00:00,Shipping,Urgent,Resolved,2024-03-16 03:00:00,3,,AGT003
TKT100873,15093,2024-01-08 00:00:00,Product Query,Low,Closed,2024-01-13 01:00:00,121,5,AGT019
TKT100874,10893,2024-03-16 00:00:00,Product Query,Medium,Resolved,2024-03-18 09:00:00,57,,AGT007
TKT100875,11082,2024-02-02 00:00:00,Shipping,Medium,Closed,2024-02-02 13:00:00,13,2,AGT012
TKT100876,14744,2024-04-27 00:00:00,Returns,Medium,Open,,,,AGT020
TKT100877,17979,2024-09-12 00:00:00,Product Query,High,Closed,2024-09-12 23:00:00,23,2,AGT006
TKT100878,11957,2024-09-23 00:00:00,Payment,Low,Closed,2024-09-28 19:00:00,139,2,AGT019
TKT100879,17624,2024-08-01 00:00:00,Payment,High,Resolved,2024-08-01 19:00:00,19,,AGT004
TKT100880,15740,2024-07-05 00:00:00,Returns,High,Resolved,2024-07-05 10:00:00,10,,AGT013
TKT100881,13586,2024-10-04 00:00:00,Product Query,Medium,Closed,2024-10-04 17:00:00,17,1,AGT005
TKT100882,12645,2024-04-05 00:00:00,Product Query,Low,Resolved,2024-04-06 01:00:00,25,,AGT009
TKT100883,15137,2024-02-25 00:00:00,Order Issue,High,Closed,2024-02-25 16:00:00,16,2,AGT006
TKT100884,12381,2024-10-21 00:00:00,Other,High,Closed,2024-10-21 06:00:00,6,5,AGT011
TKT100885,13905,2024-05-10 00:00:00,Shipping,Low,In Progress,,,,AGT019
TKT100886,11254,2024-09-17 00:00:00,Shipping,Medium,Closed,2024-09-19 18:00:00,66,5,AGT010
TKT100887,17443,2024-09-07 00:00:00,Order Issue,Low,Resolved,2024-09-11 08:00:00,104,,AGT005
TKT100888,10622,2024-07-07 00:00:00,Product Query,High,Closed,2024-07-07 23:00:00,23,2,AGT001
TKT100889,17593,2024-09-09 00:00:00,Payment,Low,Open,,,,AGT009
TKT100890,18290,2024-10-19 00:00:00,Shipping,High,Closed,2024-10-19 19:00:00,19,4,AGT015
TKT100891,19901,2024-05-29 00:00:00,Payment,Low,Resolved,2024-06-01 09:00:00,81,,AGT018
TKT100892,11306,2024-06-21 00:00:00,Returns,Low,Closed,2024-06-23 05:00:00,53,3,AGT012
TKT100893,16478,2024-02-06 00:00:00,Shipping,Low,Closed,2024-02-10 04:00:00,100,3,AGT003
TKT100894,14472,2024-02-02 00:00:00,Shipping,High,Closed,2024-02-02 05:00:00,5,1,AGT003
TKT100895,15859,2024-03-28 00:00:00,Shipping,Medium,Open,,,,AGT011
TKT100896,17133,2024-08-11 00:00:00,Product Query,Medium,Resolved,2024-08-12 11:00:00,35,,AGT001
TKT100897,19078,2024-01-25 00:00:00,Payment,Low,Closed,2024-01-29 15:00:00,111,1,AGT018
TKT100898,12318,2024-09-14 00:00:00,Product Query,Medium,Resolved,2024-09-15 23:00:00,47,,AGT001
TKT100899,11857,2024-06-06 00:00:00,Shipping,Low,Resolved,2024-06-09 06:00:00,78,,AGT020
TKT100900,17142,2024-09-14 00:00:00,Payment,Low,Closed,2024-09-16 04:00:00,52,5,AGT019
TKT100901,15267,2024-08-08 00:00:00,Payment,Urgent,Closed,2024-08-08 05:00:00,5,4,AGT003
TKT100902,14159,2024-10-19 00:00:00,Product Query,Medium,Open,,,,AGT003
TKT100903,10017,2024-06-07 00:00:00,Payment,Medium,In Progress,,,,AGT019
TKT100904,15941,2024-06-22 00:00:00,Order Issue,Medium,In Progress,,,,AGT016
TKT100905,14736,2024-06-25 00:00:00,Returns,Medium,Closed,2024-06-25 12:00:00,12,1,AGT004
TKT100906,11492,2024-02-18 00:00:00,Order Issue,Low,Closed,2024-02-19 15:00:00,39,1,AGT015
TKT100907,19281,2024-05-26 00:00:00,Other,Medium,Resolved,2024-05-28 06:00:00,54,,AGT009
TKT100908,11113,2024-10-08 00:00:00,Shipping,Low,Resolved,2024-10-09 03:00:00,27,,AGT018
TKT100909,16417,2024-03-24 00:00:00,Product Query,Low,Resolved,2024-03-26 00:00:00,48,,AGT014
TKT100910,16053,2024-01-21 00:00:00,Payment,High,Closed,2024-01-21 05:00:00,5,3,AGT018
TKT100911,16856,2024-05-26 00:00:00,Order Issue,Low,Open,,,,AGT005
TKT100912,17901,2024-05-29 00:00:00,Product Query,Low,Closed,2024-06-02 05:00:00,101,1,AGT014
TKT100913,18794,2024-02-15 00:00:00,Order Issue,Medium,Resolved,2024-02-17 07:00:00,55,,AGT014
TKT100914,18771,2024-09-02 00:00:00,Returns,Low,Closed,2024-09-05 12:00:00,84,5,AGT020
TKT100915,18426,2024-02-18 00:00:00,Product Query,Medium,Closed,2024-02-18 19:00:00,19,2,AGT007
TKT100916,18016,2024-02-11 00:00:00,Payment,Low,Open,,,,AGT019
TKT100917,19525,2024-06-04 00:00:00,Shipping,High,Closed,2024-06-04 06:00:00,6,5,AGT001
TKT100918,10104,2024-04-19 00:00:00,Technical,Low,In Progress,,,,AGT012
TKT100919,12917,2024-04-17 00:00:00,Other,High,Open,,,,AGT013
TKT100920,12199,2024-02-03 00:00:00,Product Query,Medium,Closed,2024-02-05 16:00:00,64,4,AGT005
TKT100921,17484,2024-10-06 00:00:00,Product Query,Low,Resolved,2024-10-11 03:00:00,123,,AGT019
TKT100922,14902,2024-02-24 00:00:00,Returns,Medium,In Progress,,,,AGT014
TKT100923,12965,2024-02-08 00:00:00,Returns,Low,In Progress,,,,AGT018
TKT100924,19248,2024-07-12 00:00:00,Payment,Medium,Closed,2024-07-13 03:00:00,27,1,AGT011
TKT100925,11413,2024-09-22 00:00:00,Product Query,Low,Resolved,2024-09-24 23:00:00,71,,AGT015
TKT100926,11250,2024-10-20 00:00:00,Returns,High,Resolved,2024-10-20 18:00:00,18,,AGT002
TKT100927,11603,2024-05-05 00:00:00,Shipping,Medium,Closed,2024-05-05 13:00:00,13,2,AGT007
TKT100928,18381,2024-09-02 00:00:00,Order Issue,High,In Progress,,,,AGT005
TKT100929,11967,2024-07-10 00:00:00,Payment,Medium,Closed,2024-07-12 04:00:00,52,2,AGT002
TKT100930,17007,2024-01-16 00:00:00,Product Query,Urgent,Closed,2024-01-16 01:00:00,1,4,AGT011
TKT100931,16905,2024-01-30 00:00:00,Payment,High,Resolved,2024-01-30 11:00:00,11,,AGT012
TKT100932,15451,2024-04-18 00:00:00,Product Query,Medium,In Progress,,,,AGT010
TKT100933,18008,2024-03-18 00:00:00,Returns,High,Resolved,2024-03-18 06:00:00,6,,AGT001
TKT100934,18500,2024-02-07 00:00:00,Product Query,Medium,Closed,2024-02-08 22:00:00,46,1,AGT004
TKT100935,16856,2024-06-15 00:00:00,Product Query,High,Closed,2024-06-15 12:00:00,12,2,AGT014
TKT100936,10382,2024-07-24 00:00:00,Other,High,Resolved,2024-07-24 05:00:00,5,,AGT007
TKT100937,10101,2024-06-15 00:00:00,Shipping,Low,Resolved,2024-06-17 22:00:00,70,,AGT015
TKT100938,19393,2024-08-13 00:00:00,Shipping,Low,Resolved,2024-08-17 10:00:00,106,,AGT002
TKT100939,19588,2024-03-02 00:00:00,Shipping,Medium,Closed,2024-03-04 22:00:00,70,3,AGT015
TKT100940,19459,2024-05-12 00:00:00,Order Issue,Medium,Closed,2024-05-14 06:00:00,54,3,AGT014
TKT100941,12199,2024-06-10 00:00:00,Returns,Low,Closed,2024-06-13 19:00:00,91,1,AGT003
TKT100942,11799,2024-05-23 00:00:00,Order Issue,Medium,In Progress,,,,AGT003
TKT100943,10271,2024-08-30 00:00:00,Shipping,Medium,Resolved,2024-08-31 13:00:00,37,,AGT004
TKT100944,15174,2024-05-25 00:00:00,Payment,Medium,Open,,,,AGT011
TKT100945,15917,2024-10-13 00:00:00,Order Issue,Low,In Progress,,,,AGT003
TKT100946,16009,2024-03-25 00:00:00,Technical,Low,Resolved,2024-03-29 11:00:00,107,,AGT018
TKT100947,17017,2024-10-16 00:00:00,Shipping,Medium,Resolved,2024-10-18 00:00:00,48,,AGT020
TKT100948,10852,2024-07-01 00:00:00,Returns,Low,Open,,,,AGT001
TKT100949,18083,2024-08-06 00:00:00,Order Issue,Low,Open,,,,AGT010
TKT100950,16902,2024-01-02 00:00:00,Product Query,Medium,In Progress,,,,AGT019
TKT100951,13608,2024-08-14 00:00:00,Product Query,High,Closed,2024-08-14 15:00:00,15,4,AGT009
TKT100952,15136,2024-06-29 00:00:00,Order Issue,Low,Closed,2024-07-02 21:00:00,93,5,AGT007
TKT100953,10422,2024-09-09 00:00:00,Product Query,Low,Resolved,2024-09-11 00:00:00,48,,AGT002
TKT100954,12278,2024-03-11 00:00:00,Shipping,High,Closed,2024-03-11 22:00:00,22,5,AGT014
TKT100955,15473,2024-07-14 00:00:00,Product Query,Urgent,In Progress,,,,AGT016
TKT100956,17525,2024-10-19 00:00:00,Product Query,Medium,Resolved,2024-10-20 09:00:00,33,,AGT013
TKT100957,19852,2024-08-09 00:00:00,Order Issue,Medium,Closed,2024-08-11 22:00:00,70,1,AGT010
TKT100958,14581,2024-02-17 00:00:00,Returns,Low,Closed,2024-02-22 23:00:00,143,2,AGT006
TKT100959,18554,2024-02-19 00:00:00,Technical,Medium,In Progress,,,,AGT015
TKT100960,19649,2024-01-05 00:00:00,Other,Low,Resolved,2024-01-07 13:00:00,61,,AGT017
TKT100961,16514,2024-06-28 00:00:00,Payment,Low,Closed,2024-07-03 20:00:00,140,4,AGT002
TKT100962,15884,2024-05-24 00:00:00,Payment,Medium,In Progress,,,,AGT016
TKT100963,11401,2024-08-07 00:00:00,Product Query,Urgent,Resolved,2024-08-07 04:00:00,4,,AGT014
TKT100964,12104,2024-03-23 00:00:00,Order Issue,Medium,Resolved,2024-03-25 03:00:00,51,,AGT019
TKT100965,16616,2024-02-10 00:00:00,Technical,Low,Closed,2024-02-14 17:00:00,113,4,AGT002
TKT100966,12158,2024-04-18 00:00:00,Order Issue,Medium,Resolved,2024-04-20 04:00:00,52,,AGT016
TKT100967,12437,2024-10-03 00:00:00,Product Query,High,Closed,2024-10-03 07:00:00,7,5,AGT008
TKT100968,15269,2024-03-10 00:00:00,Other,Medium,In Progress,,,,AGT014
TKT100969,12701,2024-04-09 00:00:00,Order Issue,Medium,Closed,2024-04-10 01:00:00,25,1,AGT008
TKT100970,13594,2024-03-29 00:00:00,Payment,Medium,In Progress,,,,AGT009
TKT100971,16174,2024-01-17 00:00:00,Product Query,Medium,Resolved,2024-01-19 13:00:00,61,,AGT009
TKT100972,11536,2024-07-19 00:00:00,Returns,Low,Closed,2024-07-23 17:00:00,113,5,AGT007
TKT100973,14365,2024-09-01 00:00:00,Product Query,High,Resolved,2024-09-01 17:00:00,17,,AGT008
TKT100974,14298,2024-10-10 00:00:00,Other,Medium,Open,,,,AGT013
TKT100975,13966,2024-04-15 00:00:00,Order Issue,Low,Open,,,,AGT011
TKT100976,18112,2024-01-26 00:00:00,Technical,Medium,Closed,2024-01-27 08:00:00,32,4,AGT012
TKT100977,17293,2024-06-20 00:00:00,Returns,High,Closed,2024-06-20 05:00:00,5,1,AGT017
TKT100978,13222,2024-08-05 00:00:00,Order Issue,Low,Resolved,2024-08-06 23:00:00,47,,AGT001
TKT100979,14036,2024-03-23 00:00:00,Payment,High,Closed,2024-03-23 23:00:00,23,1,AGT010
TKT100980,13781,2024-04-16 00:00:00,Shipping,Low,Closed,2024-04-17 08:00:00,32,4,AGT006
TKT100981,17856,2024-10-05 00:00:00,Product Query,High,Closed,2024-10-05 14:00:00,14,2,AGT014
TKT100982,15975,2024-09-14 00:00:00,Payment,High,Resolved,2024-09-14 09:00:00,9,,AGT014
TKT100983,12756,2024-03-29 00:00:00,Order Issue,Medium,In Progress,,,,AGT006
TKT100984,11660,2024-01-24 00:00:00,Shipping,High,Closed,2024-01-24 18:00:00,18,4,AGT019
TKT100985,12485,2024-09-05 00:00:00,Returns,Urgent,Closed,2024-09-05 01:00:00,1,3,AGT016
TKT100986,14271,2024-02-11 00:00:00,Returns,Medium,Closed,2024-02-13 13:00:00,61,4,AGT002
TKT100987,15691,2024-10-19 00:00:00,Product Query,Medium,Closed,2024-10-20 04:00:00,28,4,AGT017
TKT100988,18674,2024-06-01 00:00:00,Product Query,Urgent,Resolved,2024-06-01 02:00:00,2,,AGT002
TKT100989,16504,2024-06-18 00:00:00,Shipping,Medium,Open,,,,AGT003
TKT100990,16559,2024-07-27 00:00:00,Shipping,High,Closed,2024-07-27 07:00:00,7,2,AGT018
TKT100991,16693,2024-04-12 00:00:00,Technical,Low,Resolved,2024-04-14 02:00:00,50,,AGT006
TKT100992,15465,2024-09-12 00:00:00,Other,Medium,Resolved,2024-09-13 17:00:00,41,,AGT012
TKT100993,13432,2024-07-09 00:00:00,Product Query,High,Closed,2024-07-09 16:00:00,16,5,AGT014
TKT100994,10793,2024-03-10 00:00:00,Order Issue,Low,In Progress,,,,AGT017
TKT100995,13570,2024-01-13 00:00:00,Shipping,Medium,Closed,2024-01-15 15:00:00,63,4,AGT003
TKT100996,13187,2024-02-11 00:00:00,Other,Medium,Closed,2024-02-12 11:00:00,35,3,AGT014
TKT100997,16431,2024-10-02 00:00:00,Returns,Medium,Resolved,2024-10-04 22:00:00,70,,AGT007
TKT100998,16048,2024-10-20 00:00:00,Technical,Medium,Closed,2024-10-22 11:00:00,59,1,AGT005
TKT100999,17802,2024-09-08 00:00:00,Shipping,Low,Resolved,2024-09-12 05:00:00,101,,AGT016
TKT101000,10203,2024-06-23 00:00:00,Order Issue,Low,Resolved,2024-06-28 20:00:00,140,,AGT012
TKT101001,15542,2024-05-12 00:00:00,Product Query,High,Resolved,2024-05-12 16:00:00,16,,AGT001
TKT101002,14685,2024-03-27 00:00:00,Order Issue,Low,Resolved,2024-03-28 11:00:00,35,,AGT012
TKT101003,13074,2024-02-23 00:00:00,Returns,Low,Resolved,2024-02-26 01:00:00,73,,AGT015
TKT101004,16696,2024-09-14 00:00:00,Payment,Low,In Progress,,,,AGT002
TKT101005,18511,2024-02-29 00:00:00,Product Query,Low,Resolved,2024-03-03 00:00:00,72,,AGT014
TKT101006,17158,2024-07-27 00:00:00,Payment,Urgent,Open,,,,AGT019
TKT101007,15434,2024-10-17 00:00:00,Returns,Low,Resolved,2024-10-20 18:00:00,90,,AGT004
TKT101008,15021,2024-09-30 00:00:00,Other,Urgent,Closed,2024-09-30 05:00:00,5,3,AGT016
TKT101009,14381,2024-04-16 00:00:00,Order Issue,Medium,Closed,2024-04-17 20:00:00,44,2,AGT002
TKT101010,14471,2024-10-09 00:00:00,Returns,Medium,Closed,2024-10-10 21:00:00,45,5,AGT017
TKT101011,13432,2024-01-03 00:00:00,Returns,Medium,In Progress,,,,AGT011
TKT101012,12666,2024-06-22 00:00:00,Product Query,Medium,Closed,2024-06-23 15:00:00,39,2,AGT013
TKT101013,18112,2024-06-02 00:00:00,Returns,Urgent,Resolved,2024-06-02 01:00:00,1,,AGT004
TKT101014,12255,2024-07-16 00:00:00,Order Issue,Low,Resolved,2024-07-19 02:00:00,74,,AGT007
TKT101015,16809,2024-02-09 00:00:00,Returns,Medium,Closed,2024-02-11 12:00:00,60,1,AGT010
TKT101016,14255,2024-05-27 00:00:00,Payment,Low,Closed,2024-06-01 00:00:00,120,4,AGT013
TKT101017,16329,2024-03-03 00:00:00,Returns,Medium,Closed,2024-03-05 18:00:00,66,3,AGT016
TKT101018,11235,2024-03-04 00:00:00,Order Issue,High,Closed,2024-03-04 04:00:00,4,2,AGT007
TKT101019,13818,2024-07-29 00:00:00,Order Issue,High,Resolved,2024-07-29 09:00:00,9,,AGT008
TKT101020,19455,2024-05-24 00:00:00,Order Issue,Low,Closed,2024-05-26 08:00:00,56,1,AGT007
TKT101021,15670,2024-02-07 00:00:00,Technical,Low,Closed,2024-02-10 21:00:00,93,1,AGT005
TKT101022,19459,2024-01-12 00:00:00,Order Issue,Low,Resolved,2024-01-17 10:00:00,130,,AGT018
TKT101023,10686,2024-03-29 00:00:00,Returns,Medium,Open,,,,AGT007
TKT101024,19105,2024-07-08 00:00:00,Order Issue,Medium,Resolved,2024-07-10 19:00:00,67,,AGT002
TKT101025,12917,2024-08-29 00:00:00,Returns,Low,Closed,2024-09-03 20:00:00,140,1,AGT007
TKT101026,10311,2024-04-10 00:00:00,Returns,High,Resolved,2024-04-10 12:00:00,12,,AGT003
TKT101027,17279,2024-10-06 00:00:00,Returns,Medium,In Progress,,,,AGT004
TKT101028,14159,2024-02-07 00:00:00,Product Query,Low,Resolved,2024-02-11 09:00:00,105,,AGT012
TKT101029,17974,2024-02-15 00:00:00,Shipping,Medium,Closed,2024-02-17 23:00:00,71,2,AGT019
TKT101030,11094,2024-08-17 00:00:00,Other,Medium,In Progress,,,,AGT015
TKT101031,11852,2024-05-09 00:00:00,Shipping,Medium,Closed,2024-05-11 16:00:00,64,4,AGT014
TKT101032,13348,2024-05-31 00:00:00,Order Issue,Medium,Closed,2024-06-01 16:00:00,40,5,AGT018
TKT101033,10219,2024-07-30 00:00:00,Order Issue,Low,Closed,2024-08-01 01:00:00,49,4,AGT018
TKT101034,15264,2024-10-23 00:00:00,Order Issue,Medium,Resolved,2024-10-23 15:00:00,15,,AGT018
TKT101035,17053,2024-04-08 00:00:00,Shipping,Low,Open,,,,AGT003
TKT101036,18069,2024-05-14 00:00:00,Shipping,High,Closed,2024-05-14 07:00:00,7,1,AGT013
TKT101037,13302,2024-10-08 00:00:00,Product Query,Medium,Closed,2024-10-08 15:00:00,15,4,AGT013
TKT101038,10207,2024-06-01 00:00:00,Returns,Medium,Closed,2024-06-02 18:00:00,42,4,AGT011
TKT101039,19852,2024-02-09 00:00:00,Product Query,Low,Closed,2024-02-11 12:00:00,60,1,AGT017
TKT101040,10078,2024-05-25 00:00:00,Payment,Medium,Resolved,2024-05-25 12:00:00,12,,AGT011
TKT101041,14955,2024-01-20 00:00:00,Technical,Urgent,Open,,,,AGT003
TKT101042,11166,2024-03-16 00:00:00,Payment,Urgent,In Progress,,,,AGT009
TKT101043,15893,2024-07-10 00:00:00,Order Issue,Low,Resolved,2024-07-15 06:00:00,126,,AGT014
TKT101044,12148,2024-03-05 00:00:00,Shipping,Medium,Resolved,2024-03-07 09:00:00,57,,AGT019
TKT101045,12971,2024-07-14 00:00:00,Returns,Medium,Resolved,2024-07-15 18:00:00,42,,AGT006
TKT101046,15757,2024-09-09 00:00:00,Returns,High,Resolved,2024-09-09 09:00:00,9,,AGT014
TKT101047,16864,2024-07-28 00:00:00,Payment,Low,Resolved,2024-07-30 03:00:00,51,,AGT019
TKT101048,11592,2024-03-16 00:00:00,Other,Medium,Resolved,2024-03-18 04:00:00,52,,AGT014
TKT101049,14696,2024-05-06 00:00:00,Order Issue,Medium,Open,,,,AGT008
TKT101050,16767,2024-09-17 00:00:00,Order Issue,Low,Closed,2024-09-22 15:00:00,135,5,AGT015
TKT101051,11985,2024-05-13 00:00:00,Product Query,Medium,In Progress,,,,AGT001
TKT101052,19572,2024-05-20 00:00:00,Technical,Low,Open,,,,AGT012
TKT101053,14255,2024-10-15 00:00:00,Returns,Low,Resolved,2024-10-16 15:00:00,39,,AGT004
TKT101054,13565,2024-01-23 00:00:00,Other,High,Resolved,2024-01-23 16:00:00,16,,AGT016
TKT101055,11814,2024-04-14 00:00:00,Payment,Medium,Open,,,,AGT018
TKT101056,17044,2024-10-09 00:00:00,Shipping,High,Closed,2024-10-09 08:00:00,8,1,AGT019
TKT101057,17290,2024-09-27 00:00:00,Order Issue,High,Closed,2024-09-27 15:00:00,15,5,AGT017
TKT101058,11410,2024-09-28 00:00:00,Product Query,Medium,Resolved,2024-09-30 15:00:00,63,,AGT002
TKT101059,10151,2024-01-05 00:00:00,Product Query,Medium,Resolved,2024-01-07 14:00:00,62,,AGT020
TKT101060,10089,2024-04-01 00:00:00,Returns,Medium,Closed,2024-04-03 07:00:00,55,5,AGT019
TKT101061,12443,2024-10-20 00:00:00,Product Query,Low,Resolved,2024-10-21 09:00:00,33,,AGT006
TKT101062,10742,2024-01-03 00:00:00,Product Query,Medium,Resolved,2024-01-03 16:00:00,16,,AGT008
TKT101063,13257,2024-05-06 00:00:00,Payment,Low,Closed,2024-05-11 22:00:00,142,2,AGT012
TKT101064,16753,2024-05-23 00:00:00,Order Issue,Medium,Closed,2024-05-25 09:00:00,57,2,AGT006
TKT101065,17531,2024-10-12 00:00:00,Order Issue,High,Resolved,2024-10-12 16:00:00,16,,AGT014
TKT101066,16982,2024-10-11 00:00:00,Technical,Medium,Open,,,,AGT006
TKT101067,19430,2024-01-24 00:00:00,Returns,High,Resolved,2024-01-24 13:00:00,13,,AGT011
TKT101068,17007,2024-06-24 00:00:00,Product Query,Low,Closed,2024-06-27 13:00:00,85,2,AGT009
TKT101069,11608,2024-03-11 00:00:00,Shipping,Low,In Progress,,,,AGT019
TKT101070,18147,2024-05-12 00:00:00,Returns,Low,In Progress,,,,AGT013
TKT101071,10867,2024-09-17 00:00:00,Product Query,Medium,Open,,,,AGT015
TKT101072,11118,2024-09-09 00:00:00,Technical,Medium,Open,,,,AGT015
TKT101073,15223,2024-07-05 00:00:00,Returns,Low,Closed,2024-07-06 15:00:00,39,5,AGT006
TKT101074,11049,2024-01-08 00:00:00,Order Issue,Low,Closed,2024-01-13 08:00:00,128,3,AGT019
TKT101075,15128,2024-07-07 00:00:00,Product Query,High,Closed,2024-07-07 06:00:00,6,1,AGT003
TKT101076,19968,2024-10-11 00:00:00,Product Query,Medium,Open,,,,AGT004
TKT101077,12586,2024-05-19 00:00:00,Returns,High,Closed,2024-05-19 20:00:00,20,1,AGT010
TKT101078,12255,2024-08-10 00:00:00,Payment,Medium,Closed,2024-08-10 17:00:00,17,5,AGT017
TKT101079,19414,2024-04-20 00:00:00,Other,Low,In Progress,,,,AGT013
